@evid          Date(GMT)   Origin_Time(GMT)  ID_No.  Country  Region        Source  Lat         Long          mb    Ms   Depth(km)  Yield_lower  Yield_upper  Purpose    Type      Name                                Footnote_Available?  fsu  llnl  lasa
197811140000  1978-11-14  000000.0          78065   FRANCE   MURUROA       SPA     -22         -139          0     0    0          0            0            SE         SHAFT/GR  APHRODITE                           Na                   Na   Na    Na
197811181900  1978-11-18  190000.17         78043   UK       NTS           ISC     37.126821   -116.084743   5.2   0    0.542      20           150          WR         SHAFT     QUARGEL                             Na                   Na   Na    Na
197811290432  1978-11-29  043258.1          78044   USSR     SEMI_KAZAKH   ISC     49.86       78.05         5.3   0    0          0.001        150          WR         SHAFT     unkn                                F2x                  Na   Na    Na
197811290433  1978-11-29  043302.9          78045   USSR     SEMI_KAZAKH   ISC     49.93       78.77         6     4.3  0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
197811300000  1978-11-30  000000.0          78066   USSR     AZGIR_KAZAKH  MTM     48          47            0     0    0          0.06         0.06         PNE        SHAFT     unkn                                Na                   Na   Na    Na
197811301731  1978-11-30  173158.6          78046   FRANCE   MURUROA       ISC     -21.85      -139          5.8   4    0          0            20           WR         SHAFT/GR  PRIAM                               Na                   fsu  Na    Na
197812011707  1978-12-01  170730.07         78047   USA      NTS           ISC     37.029621   -116.025000   0     0    0          0            20           WR         SHAFT     CONCENTRATION                       Na                   Na   Na    Na
197812140000  1978-12-14  000000.0          78049   CHINA    LOP_NOR       HFS     41.5        89            0     0    0          0            20           WR         ATMOSPH   unkn                                Na                   Na   Na    Na
197812140442  1978-12-14  044257.6          78048   USSR     SEMI_KAZAKH   ISC     49.92       78.2          4.8   0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
197812161530  1978-12-16  153000.16         78050   USA      NTS           ISC     37.273338   -116.411164   5.5   0    0.689      20           150          WR         SHAFT     FARM                                Na                   fsu  Na    Na
197812171804  1978-12-17  180400.0          78055   FRANCE   MURUROA       WTN     -22         -139          5.2   0    0          0            20           WR         SHAFT/GR  ETEOCLE                             Na                   Na   Na    Na
197812180759  1978-12-18  075956.3          78051   USSR     AZGIR_KAZAKH  ISC     47.78       48.14         5.9   5.2  0          103          103          PNE        SHAFT     unkn                                Na                   fsu  Na    Na
197812191656  1978-12-19  165658.5          78052   FRANCE   MURUROA       ISC     -21.9       -138.9        4.9   0    0          0            0            WR         SHAFT/GR  EUMEE                               Na                   Na   Na    Na
197812200432  1978-12-20  043257.2          78053   USSR     SEMI_KAZAKH   ISC     49.9        78.22         4.7   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
197901100800  1979-01-10  080000.0          79001   USSR     AZGIR         HFS     48          47            5     0    0          0.5          0.5          PNE        SHAFT     unkn                                Na                   Na   Na    Na
197901170759  1979-01-17  075955.8          79002   USSR     AZGIR         ISC     47.87       48.06         6     4.6  0          0.001        150          PNE        SHAFT     unkn                                F2x                  fsu  Na    Na
197901241800  1979-01-24  180000.10         79003   USA      NTS           ISC     37.105363   -116.012547   4.5   0    0.326      0            20           WR         SHAFT     BACCARAT                            Na                   fsu  Na    Na
197902010412  1979-02-01  041257.8          79004   USSR     SEMI_KAZAKH   ISC     50.08       78.88         5.4   0    0          0.001        20           WR         SHAFT     unkn                                Na                   fsu  Na    Na
197902082000  1979-02-08  200000.09         79005   USA      NTS           ISC     37.102435   -116.055712   5.5   4.1  0.579      20           150          WR         SHAFT     QUINELLA                            Na                   fsu  Na    Na
197902151805  1979-02-15  180500.16         79006   USA      NTS           ISC     37.151962   -116.072708   4.8   0    0.536      20           150          WR         SHAFT     KLOSTER                             Na                   fsu  Na    Na
197902160403  1979-02-16  040358.2          79007   USSR     SEMI_KAZAKH   ISC     49.97       77.74         5.4   0    0          0.001        20           WR         SHAFT     unkn                                2x                   fsu  Na    Na
197903011724  1979-03-01  172400.0          79054   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            20           WR         SHAFT/GR  PENTHESILEE                         Na                   Na   Na    Na
197903091637  1979-03-09  163700.0          79008   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            20           WR         SHAFT/GR  PHILOCTETE                          Na                   Na   Na    Na
197903141830  1979-03-14  183000.10         79009   USA      NTS           ISC     37.027781   -116.040620   4.4   0    0          0            20           WR         SHAFT     MEMORY                              Na                   Na   Na    Na
197903230000  1979-03-23  000000.0          79055   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
197903241627  1979-03-24  162758.6          79010   FRANCE   MURUROA       ISC     -21.88      -139.04       4.9   0    0          0            20           WR         SHAFT/GR  AGAPENOR                            Na                   Na   Na    Na
197904041807  1979-04-04  180700.0          79011   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            20           WR         SHAFT/GR  POLYDORE                            Na                   Na   Na    Na
197904100000  1979-04-10  000000.0          79056   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
197905060316  1979-05-06  031657.6          79012   USSR     SEMI_KAZAKH   ISC     49.8        78.12         5.2   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
197905111600  1979-05-11  160000.10         79013   USA      NTS           ISC     36.998135   -116.018604   0     0    0          0            20           WR         SHAFT     FREEZEOUT                           Na                   Na   Na    Na
197905310554  1979-05-31  055457.6          79015   USSR     SEMI_KAZAKH   ISC     49.84       78.19         5.2   0    0          0.001        20           SAM        TUNNEL    unkn                                4x                   fsu  Na    Na
197906111400  1979-06-11  140000.17         79016   USA      NTS           ISC     37.289635   -116.456143   5.5   4.4  0.681      20           150          WR         SHAFT     PEPATO                              Na                   fsu  Na    Na
197906120000  1979-06-12  000000.0          79057   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
197906182326  1979-06-18  232658.3          79017   FRANCE   MURUROA       ISC     -22.06      -138.64       4.7   0    0          0            20           WR         SHAFT/GR  PYRRHOS                             Na                   Na   Na    Na
197906201500  1979-06-20  150013.54         79018   USA      NTS           ISC     37.107580   -116.015958   4     0    0.335      0            20           WR         SHAFT     CHESS                               Na                   fsu  Na    Na
197906230256  1979-06-23  025659.0          79019   USSR     SEMI_KAZAKH   ISC     49.89       78.92         6.2   4.4  0          20           150          WR         SHAFT     unkn                                Na                   fsu  Na    Na
197906281444  1979-06-28  144400.17         79020   USA      NTS           ISC     37.143116   -116.088389   5     0    0.537      20           150          WR         SHAFT     FAJY                                Na                   fsu  Na    Na
197906291855  1979-06-29  185558.9          79021   FRANCE   MURUROA       ISC     -21.81      -138.98       5.4   0    0          0            150          WR         SHAFT/GR  EGISTHE                             Na                   Na   Na    Na
197907070346  1979-07-07  034657.5          79022   USSR     SEMI_KAZAKH   ISC     50.05       79.06         5.8   5    0          0.001        20           WR         SHAFT     unkn                                F2x                  fsu  Na    Na
197907140059  1979-07-14  005955.2          79023   USSR     AZGIR         ISC     47.81       48.07         5.6   5.3  0          0.001        20           PNE        SHAFT     unkn                                F3x                  fsu  Na    Na
197907180000  1979-07-18  000000.0          79058   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.001        20           FMS        TUNNEL    unkn                                Na                   Na   Na    Na
197907180317  1979-07-18  031702.6          79024   USSR     SEMI_KAZAKH   ISC     49.9        77.83         5.2   4.2  0          0.001        20           WR         SHAFT     unkn                                Na                   fsu  Na    Na
197907251756  1979-07-25  175658.5          79025   FRANCE   MURUROA       ISC     -21.86      -139          6     4.4  0          0            150          WR         SHAFT/GR  TYDEE                               F                    fsu  Na    Na
197907281955  1979-07-28  195558.7          79026   FRANCE   MURUROA       ISC     -21.81      -138.89       4.4   0    0          0            5            WR         SHAFT/GR  PALAMEDE                            Na                   Na   Na    Na
197908031507  1979-08-03  150730.16         79027   USA      NTS           ISC     37.083902   -116.070757   4.5   0    0.45       20           150          WR         SHAFT     BURZET                              Na                   fsu  Na    Na
197908040356  1979-08-04  035657.3          79028   USSR     SEMI_KAZAKH   ISC     49.86       78.94         6.1   5.5  0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
197908081500  1979-08-08  150000.11         79029   USA      NTS           ISC     37.014700   -116.008872   4.8   0    0.396      20           150          WR         SHAFT     OFFSHORE                            Na                   Na   Na    Na
197908121759  1979-08-12  175957.5          79030   USSR     JAKUTS_RUSS   ISC     61.86       122.22        4.9   3.8  0          8.5          8.5          PNE        SHAFT     KIMBERLIT                           Na                   fsu  Na    Na
197908180251  1979-08-18  025157.3          79031   USSR     SEMI_KAZAKH   ISC     49.93       78.98         6.1   4.3  0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
197908291508  1979-08-29  150800.17         79032   UK       NTS           ISC     37.121173   -116.067457   4.7   0    0.464      20           150          WR         SHAFT     NESSEL                              Na                   Na   Na    Na
197909061500  1979-09-06  150000.09         79033   USA      NTS           ISC     37.088064   -116.053654   5.8   4.1  0.64       140          140          WR         SHAFT     HEARTS                              F                    fsu  llnl  Na
197909061759  1979-09-06  175957.7          79034   USSR     KRASNO_RUSS   ISC     64.06       99.62         4.9   0    0          8.5          8.5          PNE        SHAFT     KIMBERLIT                           Na                   fsu  Na    Na
197909081702  1979-09-08  170200.09         79035   USA      NTS           ISC     37.154948   -116.039058   0     0    0.2        0            20           WR         SHAFT     PERA                                Na                   Na   llnl  Na
197909130000  1979-09-13  000000.0          79060   CHINA    LOP_NOR       NRD     41.5        89            0     0    0          0            0            WR         ATMOSPH   unkn                                Na                   Na   Na    Na
197909160000  1979-09-16  000000.0          79059   USSR     UKRAINE       MTM     0           0             0     0    0          0.3          0.3          PNE        MINE      KLIVAZH                             Na                   Na   Na    Na
197909240329  1979-09-24  032958.4          79038   USSR     NZ_RUSS       ISC     73.37       54.58         5.7   4.5  0          0.001        150          WR         TUNNEL    unkn                                F3x                  fsu  Na    Na
197909261500  1979-09-26  150000.09         79039   USA      NTS           ISC     37.229014   -116.364938   5.6   4.1  0.64       20           150          WR         SHAFT     SHEEPSHEAD                          Na                   Na   Na    Na
197909270412  1979-09-27  041257.5          79040   USSR     SEMI_KAZAKH   ISC     49.76       78.05         4.5   0    0          0.001        20           WE         TUNNEL    unkn                                Na                   fsu  Na    Na
197910041559  1979-10-04  155958.0          79041   USSR     TYUMEN_RUSS   ISC     60.66       71.44         5.4   3.8  0          22           22           PNE        SHAFT     KIMBERLIT                           Na                   fsu  Na    Na
197910082059  1979-10-08  205957.1          79042   USSR     JAKUTS_RUSS   ISC     61.85       113.12        5     0    0          15           15           PNE        SHAFT     SHEKSNA                             Na                   fsu  Na    Na
197910180416  1979-10-18  041657.8          79043   USSR     SEMI_KAZAKH   ISC     49.81       78.13         5.2   0    0          0.001        20           WR         TUNNEL    unkn                                F2x                  fsu  Na    Na
197910180709  1979-10-18  070958.5          79044   USSR     NZ_RUSS       ISC     73.34       54.73         5.8   4.2  0          0.001        150          WR         TUNNEL    unkn                                F4x                  fsu  Na    Na
197910240559  1979-10-24  055956.7          79045   USSR     AZGIR_KAZAKH  ISC     47.79       48.11         5.8   5.2  0          0.001        150          PNE        SHAFT     unkn                                F2x                  fsu  Na    Na
197910280316  1979-10-28  031657.8          79046   USSR     SEMI_KAZAKH   ISC     49.96       79.07         6     4.5  0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
197911190000  1979-11-19  000000.0          79061   FRANCE   MURUROA       SPA     -22         -139          0     0    0          0            5            WR         SHAFT/GR  CHRYSOTEMIS                         Na                   Na   Na    Na
197911221915  1979-11-22  191500.0          79047   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  ATREE                               Na                   Na   Na    Na
197911291500  1979-11-29  150000.10         79048   USA      NTS           ISC     36.993912   -116.024975   3.8   0    0.229      0            20           WR         SHAFT     BACKGAMMON                          Na                   Na   Na    Na
197911300452  1979-11-30  045257.8          79049   USSR     SEMI_KAZAKH   ISC     49.81       78.21         4.5   0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
197912020436  1979-12-02  043657.6          79050   USSR     SEMI_KAZAKH   ISC     49.88       78.84         6     4.6  0          0.001        150          WR/FMS     SHAFT     unkn                                F2x                  fsu  Na    Na
197912141800  1979-12-14  180000.09         79051   USA      NTS           ISC     37.137325   -116.063944   0     0    0.205      0            20           WR         SHAFT     AZUL                                Na                   Na   llnl  Na
197912210441  1979-12-21  044157.2          79052   USSR     SEMI_KAZAKH   ISC     49.82       78.27         4.7   0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
197912230456  1979-12-23  045657.6          79053   USSR     SEMI_KAZAKH   ISC     49.93       78.8          6.2   4.4  0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
198002231803  1980-02-23  180300.0          80001   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  THYESTE                             Na                   Na   Na    Na
198002281500  1980-02-28  150000.09         80002   USA      NTS           ISC     37.126500   -116.089376   4.4   0    0.369      0            20           WR         SHAFT     TARKO                               Na                   fsu  Na    Na
198003031756  1980-03-03  175600.0          80003   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  ADRASTE                             Na                   Na   Na    Na
198003081535  1980-03-08  153500.09         80004   USA      NTS           ISC     37.179898   -116.083993   3.9   0    0.271      0            20           WR         SHAFT     NORBO                               Na                   Na   Na    Na
198003140000  1980-03-14  000000.0          80051   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
198003231936  1980-03-23  193658.4          80005   FRANCE   MURUROA       ISC     -21.86      -138.97       5.7   0    0          0            150          WR         SHAFT/GR  THEESE                              Na                   fsu  Na    Na
198004011930  1980-04-01  193058.9          80006   FRANCE   MURUROA       ISC     -21.77      -138.88       5.1   0    0          0            20           WR         SHAFT/GR  BOROS                               Na                   fsu  Na    Na
198004031400  1980-04-03  140000.09         80007   USA      NTS           ISC     37.149828   -116.083132   4.7   0    0.417      20           150          WR         SHAFT     LIPTAUER                            Na                   Na   Na    Na
198004040532  1980-04-04  053257.3          80008   USSR     SEMI_KAZAKH   ISC     50          77.86         4.9   0    0          0.001        20           WR         SHAFT     unkn                                Na                   fsu  Na    Na
198004041832  1980-04-04  183257.8          80009   FRANCE   MURUROA       ISC     -22.1       -138.7        4.5   0    0          0            20           WR         SHAFT/GR  PELOPS                              Na                   Na   Na    Na
198004100406  1980-04-10  040657.9          80010   USSR     SEMI_KAZAKH   ISC     49.822      78.08         5     0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
198004162000  1980-04-16  200000.09         80011   USA      NTS           ISC     37.101071   -116.031400   5.3   4.2  0.579      20           150          WR         SHAFT     PYRAMID                             Na                   fsu  Na    Na
198004250356  1980-04-25  035657.4          80012   USSR     SEMI_KAZAKH   ISC     49.96       78.81         5.5   0    0          0            20           WR         SHAFT     unkn                                2x                   fsu  Na    Na
198004261700  1980-04-26  170000.08         80013   UK       NTS           ISC     37.248374   -116.423288   5.4   4.2  0.633      20           150          WR         SHAFT     COLWICK                             Na                   Na   Na    Na
198005021846  1980-05-02  184630.09         80014   USA      NTS           ISC     37.055962   -116.019826   4.4   0    0.351      0            20           WR         SHAFT     CANFIELD                            Na                   Na   Na    Na
198005220356  1980-05-22  035657.8          80015   USSR     SEMI_KAZAKH   ISC     49.75       78.11         5.5   0    0          0.001        20           WR         TUNNEL    unkn                                3x                   fsu  Na    Na
198005221300  1980-05-22  130000.09         80016   USA      NTS           ISC     37.003016   -116.032261   0     0    0.335      0            20           WR         SHAFT     FLORA                               Na                   Na   Na    Na
198006120326  1980-06-12  032657.7          80017   USSR     SEMI_KAZAKH   ISC     49.95       79.05         5.6   0    0          20           150          WR         SHAFT     unkn                                Na                   fsu  Na    Na
198006121715  1980-06-12  171500.09         80018   USA      NTS           ISC     37.281604   -116.454743   5.6   0    0.645      20           150          WR         SHAFT     KASH                                Na                   Na   Na    Na
198006160000  1980-06-16  000000.0          80052   USSR     BASHKIR_RUSS  MTM     0           0             0     0    0          3.2          3.2          PNE        SHAFT     BUTAN                               Na                   Na   Na    Na
198006161826  1980-06-16  182658.8          80019   FRANCE   MURUROA       ISC     -21.83      -139          5.4   0    0          0            150          WR         SHAFT/GR  EURYPHYLE                           Na                   fsu  Na    Na
198006211701  1980-06-21  170100.0          80050   FRANCE   MURUROA       WTN     -22         -139          5     0    0          0            20           WR         SHAFT/GR  ILUS                                Na                   Na   Na    Na
198006241510  1980-06-24  151000.07         80020   USA      NTS           ISC     37.023247   -116.035005   4.4   0    0.32       0            20           WE         SHAFT     HURONKING                           Na                   Na   Na    Na
198006250000  1980-06-25  000000.0          80053   USSR     BASHKI_RUSS   MTM     0           0             0     0    0          3.2          3.2          PNE        SHAFT     BUTAN                               Na                   fsu  Na    Na
198006250001  1980-06-25  000000.0          80054   USSR     SEMI_KAZAKH   MTM     0           0             0     0    0          0.001        20           WR         TUNNEL    unkn                                Na                   Na   Na    Na
198006290232  1980-06-29  023257.8          80021   USSR     SEMI_KAZAKH   ISC     49.91       78.86         5.7   3.7  0          0.001        150          WR         SHAFT     unkn                                F3x                  fsu  Na    Na
198007061726  1980-07-06  172659.1          80022   FRANCE   MURUROA       ISC     -21.75      -139          4.6   0    0          0            20           WR         SHAFT/GR  CHRYSES                             Na                   Na   Na    Na
198007090000  1980-07-09  000000.0          80055   FRANCE   MURUROA       SPA     -22         -116          0     0    0          0            0            SE         SHAFT/GR  LEDA                                Na                   Na   Na    Na
198007192346  1980-07-19  234658.5          80024   FRANCE   MURUROA       ISC     -21.86      -139          5.8   5.2  0          0            150          WR         SHAFT/GR  ASIOS                               Na                   fsu  Na    Na
198007251905  1980-07-25  190500.08         80025   USA      NTS           ISC     37.256269   -116.478298   5.5   4.2  0.68       20           150          WR         SHAFT     TAFI                                Na                   Na   Na    Na
198007310332  1980-07-31  033258.0          80026   USSR     SEMI_KAZAKH   ISC     49.81       78.14         5.3   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
198007311819  1980-07-31  181900.09         80027   USA      NTS           ISC     37.012995   -116.023615   4.3   0    0.366      0            20           WR         SHAFT     VERDELLO                            Na                   Na   Na    Na
198009140242  1980-09-14  024239.3          80028   USSR     SEMI_KAZAKH   ISC     49.94       78.86         6.2   4.2  0          20           150          WR         SHAFT     unkn                                Na                   fsu  Na    Na
198009250621  1980-09-25  062110.5          80030   USSR     SEMI_KAZAKH   ISC     49.81       78.08         4.7   0    0          0.001        20           WE         TUNNEL    unkn                                Na                   fsu  Na    Na
198009251445  1980-09-25  144500.09         80031   USA      NTS           ISC     37.056117   -116.048955   4.6   0    0.381      20           150          WR         SHAFT     BONARDA                             Na                   Na   Na    Na
198009251526  1980-09-25  152630.08         80032   USA      NTS           ISC     37.115814   -116.065438   0     0    0.424      107          107          WR         SHAFT     RIOLA                               Na                   Na   Na    Na
198010080559  1980-10-08  055957.3          80035   USSR     ASTRAK_RUSS   ISC     46.79       48.29         5.2   3.7  0          8.5          8.5          PNE        SHAFT     VEGA                                Na                   fsu  Na    Na
198010110709  1980-10-11  070957.2          80036   USSR     NZ_RUSS       ISC     73.36       54.82         5.7   4    0          0.001        150          WR         TUNNEL    unkn                                F7x                  fsu  Na    Na
198010120334  1980-10-12  033414.3          80037   USSR     SEMI_KAZAKH   ISC     49.94       79.1          5.9   4.2  0          20           150          WR         SHAFT     unkn                                2x                   fsu  Na    Na
198010160430  1980-10-16  043028.9          80038   CHINA    LOP_NOR       ISC     41.04       89.94         4.4   4.4  0          200          1000         WR         ATMOSPH   unkn                                F                    fsu  Na    Na
198010230000  1980-10-23  000000.0          80056   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.001        20           WR         TUNNEL    unkn                                Na                   Na   Na    Na
198010241915  1980-10-24  191500.12         80039   UK       NTS           ISC     37.074528   -116.000132   4.4   0    0.427      0            20           WR         SHAFT     DUTCHESS                            Na                   Na   Na    Na
198010311800  1980-10-31  180000.09         80040   USA      NTS           ISC     37.211210   -116.206250   4.7   0    0.39       0            20           WE         TUNNEL    MINERSIRON                          Na                   Na   Na    Na
198011011259  1980-11-01  125958.0          80041   USSR     KRASNO_RUSS   ISC     60.79       97.57         5.2   0    0          0.001        20           PNE        SHAFT     BATOLIT                             Na                   fsu  Na    Na
198011141650  1980-11-14  165000.08         80042   USA      NTS           ISC     37.111444   -116.019526   4.1   0    0.32       0            20           WR         SHAFT     DAUPHIN                             Na                   Na   Na    Na
198011251753  1980-11-25  175300.0          80043   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  LAERTE                              Na                   Na   Na    Na
198012031732  1980-12-03  173258.3          80044   FRANCE   MURUROA       ISC     -21.87      -138.96       5.6   0    0          0            150          WR         SHAFT/GR  DIOMEDE                             Na                   fsu  Na    Na
198012050000  1980-12-05  000000.0          80057   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
198012050001  1980-12-05  000000.0          80058   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.001        20           WR         TUNNEL    unkn                                3x                   Na   Na    Na
198012100659  1980-12-10  065957.7          80045   USSR     TYUMEN_RUSS   ISC     61.73       66.76         4.6   3.7  0          15           15           PNE        SHAFT     ANGARA                              Na                   fsu  Na    Na
198012140347  1980-12-14  034706.5          80046   USSR     SEMI_KAZAKH   ISC     49.87       78.97         5.9   4.1  0          0.001        150          WR         SHAFT     unkn                                F3x                  fsu  Na    Na
198012171510  1980-12-17  151000.09         80047   UK       NTS           ISC     37.324737   -116.316055   5.1   0    0.573      20           150          WR         SHAFT     SERPA                               Na                   Na   Na    Na
198012260407  1980-12-26  040707.4          80048   USSR     SEMI_KAZAKH   ISC     49.98       78.01         4.5   0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
198012270409  1980-12-27  040908.5          80049   USSR     SEMI_KAZAKH   ISC     50.01       79.03         5.9   0    0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
198101152025  1981-01-15  202500.09         81001   USA      NTS           ISC     37.087042   -116.045619   5.6   0    0.564      20           150          WR         SHAFT     BASEBALL                            Na                   Na   llnl  Na
198102051800  1981-02-05  180000.12         81002   USA      NTS           ISC     37.010848   -116.033049   0     0    0.354      0            20           WR         SHAFT     CLAIRETTE                           Na                   Na   llnl  Na
198102251500  1981-02-25  150000.08         81003   USA      NTS           ISC     37.181851   -116.085121   0     0    0.229      0            20           WR         SHAFT     SECO                                Na                   Na   Na    Na
198102272328  1981-02-27  232800.0          81004   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  BROTEAS                             Na                   Na   Na    Na
198103061727  1981-03-06  172700.0          81005   FRANCE   MURUROA       WIN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  TYRO                                Na                   Na   Na    Na
198103250000  1981-03-25  000000.0          81050   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
198103281722  1981-03-28  172259.7          81006   FRANCE   MURUROA       ISC     -21.67      -138.84       4.7   0    0          0            20           WR         SHAFT/GR  IPHICLES                            Na                   Na   Na    Na
198103290403  1981-03-29  040350.1          81007   USSR     SEMI_KAZAKH   ISC     49.98       79.02         5.6   0    0          0.001        20           WR/FMS     SHAFT     unkn                                F3x                  fsu  Na    Na
198104101756  1981-04-10  175659.0          81008   FRANCE   MURUROA       ISC     -21.8       -138.9        4.8   0    0          0            20           WR         SHAFT/LG  CLYMENE                             Na                   Na   Na    Na
198104220117  1981-04-22  011711.4          81009   USSR     SEMI_KAZAKH   ISC     49.87       78.9          6     4.7  0          0.001        20           WR         SHAFT     unkn                                F3x                  fsu  Na    Na
198104301435  1981-04-30  143500.08         81010   USA      NTS           ISC     37.177285   -116.085633   0     0    0.323      0            20           WR         SHAFT     VIDE                                Na                   Na   Na    Na
198105250459  1981-05-25  045957.6          81011   USSR     ARKHAN_RUSS   ISC     68.21       53.5          5.5   4.2  0          37.6         37.6         PNE        SHAFT     PIRIT                               Na                   fsu  Na    Na
198105270358  1981-05-27  035812.3          81012   USSR     SEMI_KAZAKH   ISC     49.94       79.01         5.5   3.4  0          0.001        20           WR         SHAFT     unkn                                Na                   fsu  Na    Na
198105291600  1981-05-29  160000.09         81013   USA      NTS           UGS     37.101805   -116.004931   4.2   0    0.32       0            20           WR         SHAFT     ALIGOTE                             Na                   Na   Na    Na
198106040000  1981-06-04  000000.0          81014   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
198106061800  1981-06-06  180000.08         81015   USA      NTS           ISC     37.303343   -116.326480   5.5   4.2  0          20           150          WR         SHAFT     HARZER                              Na                   Na   Na    Na
198106300157  1981-06-30  015712.8          81016   USSR     SEMI_KAZAKH   ISC     49.72       78.09         5.2   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
198107082222  1981-07-08  222257.9          81018   FRANCE   MURUROA       ISC     -22.18      -138.73       5.3   0    0          0            20           WR         SHAFT/GR  LYNCEE                              Na                   Na   Na    Na
198107101400  1981-07-10  140000.10         81019   USA      NTS           ISC     37.128556   -116.034645   0     0    0.341      0            20           WR         SHAFT     NIZA                                Na                   Na   Na    Na
198107111717  1981-07-11  171700.0          81020   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  ERYX                                Na                   Na   Na    Na
198107161500  1981-07-16  150000.10         81021   USA      NTS           ISC     37.088650   -116.020237   0     0    0.204      0            20           WR         SHAFT     PINEAU                              Na                   Na   Na    Na
198107170237  1981-07-17  023715.7          81022   USSR     SEMI_KAZAKH   ISC     49.79       78.17         5.2   0    0          0.001        20           WR         TUNNEL    unkn                                Na                   fsu  Na    Na
198107181743  1981-07-18  174300.0          81023   FRANCE   MURUROA       WTN     -22         -139          0     0    0          0            5            WR         SHAFT/GR  THERAS                              Na                   Na   Na    Na
198108031832  1981-08-03  183258.4          81024   FRANCE   MURUROA       ISC     -21.89      -138.88       5.3   0    0          0            150          WR         SHAFT/GR  AGENOR                              Na                   fsu  Na    Na
198108051341  1981-08-05  134100.09         81025   USA      NTS           ISC     37.153695   -116.035946   0     0    0.2        0            20           WR         SHAFT     HAVARTI                             Na                   Na   Na    Na
198108140227  1981-08-14  022712.9          81026   USSR     SEMI_KAZAKH   ISC     49.75       78.07         5     0    0          0.001        20           WR         TUNNEL    unkn                                3x                   fsu  Na    Na
198108271431  1981-08-27  143100.09         81027   USA      NTS           ISC     37.160368   -116.067395   0     0    0.294      0            20           WR         SHAFT     ISLAY                               Na                   Na   Na    Na
198109020400  1981-09-02  040004.0          81028   USSR     PERM_RUSS     ISC     60.59       55.7          4.4   0    0          3.2          3.2          PNE        SHAFT     GELIY                               Na                   Na   Na    Na
198109041500  1981-09-04  150000.10         81029   USA      NTS           ISC     37.058040   -116.048943   0     0    0.305      0            20           WR         SHAFT     TREBBIANO                           Na                   Na   Na    Na
198109130217  1981-09-13  021718.4          81030   USSR     SEMI_KAZAKH   ISC     49.89       78.98         6.1   4.9  0          20           150          WR         SHAFT     unkn                                Na                   fsu  Na    Na
198109241500  1981-09-24  150000.09         81031   USA      NTS           ISC     37.008471   -116.024667   0     0    0.213      0            20           WR         SHAFT     CERNADA                             Na                   Na   Na    Na
